event_id,customer_id,event_date,event_type,old_mrr,new_mrr,delta_mrr
1789,CUST_00830,2024-10-01,churn,314.02,0.0,-314.02
1790,CUST_00831,2022-12-22,new,0.0,493.81,493.81
1791,CUST_00831,2023-03-01,churn,493.81,0.0,-493.81
1792,CUST_00832,2022-02-23,new,0.0,203.67,203.67
1793,CUST_00832,2023-09-01,churn,203.67,0.0,-203.67
1794,CUST_00833,2023-02-25,new,0.0,119.33,119.33
1795,CUST_00833,2024-07-01,expansion,119.33,172.76,53.42999999999999
1796,CUST_00833,2024-09-01,expansion,172.76,227.67,54.91
1797,CUST_00834,2023-05-13,new,0.0,2441.68,2441.68
1798,CUST_00835,2024-12-15,new,0.0,148.65,148.65
1799,CUST_00836,2024-10-12,new,0.0,90.84,90.84
1800,CUST_00837,2024-03-04,new,0.0,118.33,118.33
1801,CUST_00838,2024-02-17,new,0.0,79.48,79.48
1802,CUST_00838,2024-04-01,expansion,79.48,97.87,18.39
1803,CUST_00838,2024-07-01,expansion,97.87,136.96,39.09
1804,CUST_00838,2024-11-01,expansion,136.96,178.03,41.06999999999999
1805,CUST_00839,2024-07-17,new,0.0,73.98,73.98
1806,CUST_00839,2024-10-01,churn,73.98,0.0,-73.98
1807,CUST_00840,2024-02-04,new,0.0,121.24,121.24
1808,CUST_00840,2024-02-01,contraction,121.24,109.49,-11.75
1809,CUST_00840,2024-03-01,churn,109.49,0.0,-109.49
1810,CUST_00841,2023-11-03,new,0.0,2356.24,2356.24
1811,CUST_00842,2023-11-24,new,0.0,362.44,362.44
1812,CUST_00842,2023-11-24,churn,362.44,0.0,-362.44
1813,CUST_00843,2023-10-17,new,0.0,126.11,126.11
1814,CUST_00843,2024-06-01,contraction,126.11,114.5,-11.61
1815,CUST_00843,2024-10-01,expansion,114.5,136.01,21.50999999999999
1816,CUST_00843,2024-11-01,expansion,136.01,175.26,39.25
1817,CUST_00844,2023-03-25,new,0.0,273.39,273.39
1818,CUST_00844,2024-05-01,contraction,273.39,230.92,-42.47
1819,CUST_00844,2024-07-01,expansion,230.92,330.97,100.05000000000004
1820,CUST_00844,2024-08-01,expansion,330.97,391.32,60.349999999999966
1821,CUST_00845,2023-07-27,new,0.0,94.03,94.03
1822,CUST_00845,2024-01-01,expansion,94.03,123.4,29.370000000000005
1823,CUST_00845,2024-04-01,expansion,123.4,171.15,47.75
1824,CUST_00845,2024-08-01,contraction,171.15,151.8,-19.349999999999994
1825,CUST_00846,2024-10-12,new,0.0,134.07,134.07
1826,CUST_00847,2024-01-07,new,0.0,390.51,390.51
1827,CUST_00847,2024-01-01,contraction,390.51,318.59,-71.92000000000002
1828,CUST_00847,2024-10-01,expansion,318.59,432.45,113.86000000000001
1829,CUST_00848,2024-11-12,new,0.0,410.66,410.66
1830,CUST_00849,2024-10-02,new,0.0,460.08,460.08
1831,CUST_00849,2024-12-01,expansion,460.08,657.64,197.56
1832,CUST_00850,2024-09-17,new,0.0,1437.68,1437.68
1833,CUST_00851,2022-12-02,new,0.0,68.59,68.59
1834,CUST_00851,2023-07-01,churn,68.59,0.0,-68.59
1835,CUST_00852,2023-09-27,new,0.0,125.25,125.25
1836,CUST_00852,2023-12-01,contraction,125.25,101.49,-23.760000000000005
1837,CUST_00852,2024-04-01,churn,101.49,0.0,-101.49
1838,CUST_00853,2023-01-21,new,0.0,233.76,233.76
1839,CUST_00853,2024-10-01,expansion,233.76,314.6,80.84000000000003
1840,CUST_00854,2023-01-12,new,0.0,394.67,394.67
1841,CUST_00854,2024-09-01,churn,394.67,0.0,-394.67
1842,CUST_00855,2023-12-14,new,0.0,101.92,101.92
1843,CUST_00855,2024-02-01,expansion,101.92,142.76,40.83999999999999
1844,CUST_00855,2024-12-01,expansion,142.76,169.21,26.450000000000017
1845,CUST_00856,2022-12-24,new,0.0,56.57,56.57
1846,CUST_00856,2024-08-01,expansion,56.57,75.19,18.619999999999997
1847,CUST_00856,2024-09-01,expansion,75.19,102.99,27.799999999999997
1848,CUST_00856,2024-12-01,expansion,102.99,148.21,45.22000000000001
1849,CUST_00857,2023-11-09,new,0.0,116.94,116.94
1850,CUST_00857,2023-11-01,contraction,116.94,105.87,-11.069999999999993
1851,CUST_00857,2024-01-01,expansion,105.87,134.2,28.329999999999984
1852,CUST_00857,2024-10-01,expansion,134.2,162.7,28.5
1853,CUST_00858,2022-03-13,new,0.0,142.78,142.78
1854,CUST_00858,2023-07-01,contraction,142.78,122.58,-20.200000000000003
1855,CUST_00858,2023-08-01,churn,122.58,0.0,-122.58
1856,CUST_00859,2024-11-02,new,0.0,2614.02,2614.02
1857,CUST_00860,2023-01-16,new,0.0,2309.06,2309.06
1858,CUST_00861,2024-04-07,new,0.0,147.91,147.91
1859,CUST_00861,2024-10-01,contraction,147.91,123.25,-24.659999999999997
1860,CUST_00862,2024-03-24,new,0.0,97.5,97.5
1861,CUST_00862,2024-04-01,expansion,97.5,124.94,27.439999999999998
1862,CUST_00863,2023-07-25,new,0.0,266.87,266.87
1863,CUST_00863,2024-03-01,expansion,266.87,327.3,60.43000000000001
1864,CUST_00864,2022-10-17,new,0.0,323.26,323.26
1865,CUST_00864,2024-01-01,contraction,323.26,277.07,-46.19
1866,CUST_00865,2022-12-24,new,0.0,93.42,93.42
1867,CUST_00865,2024-04-01,expansion,93.42,113.49,20.069999999999993
1868,CUST_00865,2024-05-01,expansion,113.49,145.64,32.14999999999999
1869,CUST_00865,2024-07-01,expansion,145.64,187.18,41.54000000000002
1870,CUST_00865,2024-12-01,expansion,187.18,218.77,31.590000000000003
1871,CUST_00866,2023-11-07,new,0.0,209.0,209.0
1872,CUST_00866,2024-04-01,expansion,209.0,247.78,38.78
1873,CUST_00866,2024-07-01,expansion,247.78,324.67,76.89000000000001
1874,CUST_00867,2023-03-25,new,0.0,119.31,119.31
1875,CUST_00867,2023-03-01,contraction,119.31,107.6,-11.710000000000008
1876,CUST_00867,2024-12-01,expansion,107.6,151.21,43.610000000000014
1877,CUST_00868,2022-12-19,new,0.0,472.08,472.08
1878,CUST_00868,2024-01-01,contraction,472.08,416.7,-55.379999999999995
1879,CUST_00868,2024-02-01,expansion,416.7,558.27,141.57
1880,CUST_00868,2024-06-01,expansion,558.27,695.62,137.35000000000002
1881,CUST_00868,2024-10-01,contraction,695.62,594.93,-100.69000000000005
1882,CUST_00869,2024-03-24,new,0.0,140.15,140.15
1883,CUST_00869,2024-08-01,expansion,140.15,172.14,31.98999999999998
1884,CUST_00870,2024-10-05,new,0.0,220.7,220.7
1885,CUST_00871,2024-03-16,new,0.0,2248.05,2248.05
1886,CUST_00872,2022-02-10,new,0.0,286.24,286.24
1887,CUST_00872,2022-05-01,churn,286.24,0.0,-286.24
1888,CUST_00873,2022-12-20,new,0.0,465.3,465.3
1889,CUST_00873,2023-09-01,contraction,465.3,430.71,-34.59000000000003
1890,CUST_00873,2024-03-01,expansion,430.71,513.33,82.62000000000006
1891,CUST_00874,2023-11-19,new,0.0,107.18,107.18
1892,CUST_00875,2024-03-14,new,0.0,97.09,97.09
1893,CUST_00875,2024-07-01,contraction,97.09,84.23,-12.86
1894,CUST_00876,2023-07-02,new,0.0,203.92,203.92
1895,CUST_00876,2023-09-01,churn,203.92,0.0,-203.92
1896,CUST_00877,2024-11-16,new,0.0,118.9,118.9
1897,CUST_00877,2024-11-16,churn,118.9,0.0,-118.9
1898,CUST_00878,2023-10-26,new,0.0,120.73,120.73
1899,CUST_00878,2024-05-01,expansion,120.73,172.54,51.80999999999999
1900,CUST_00878,2024-10-01,churn,172.54,0.0,-172.54
1901,CUST_00879,2023-10-23,new,0.0,1697.81,1697.81
1902,CUST_00879,2024-01-01,contraction,1697.81,1446.97,-250.83999999999992
1903,CUST_00879,2024-03-01,contraction,1446.97,1346.45,-100.51999999999998
1904,CUST_00879,2024-06-01,contraction,1346.45,1082.52,-263.93000000000006
1905,CUST_00880,2022-01-22,new,0.0,116.61,116.61
1906,CUST_00880,2023-01-01,contraction,116.61,106.89,-9.719999999999999
1907,CUST_00880,2023-04-01,churn,106.89,0.0,-106.89
1908,CUST_00881,2023-12-05,new,0.0,252.31,252.31
1909,CUST_00881,2024-04-01,expansion,252.31,359.35,107.04000000000002
1910,CUST_00882,2022-08-16,new,0.0,854.53,854.53
1911,CUST_00883,2023-10-02,new,0.0,113.48,113.48
1912,CUST_00883,2024-02-01,contraction,113.48,106.76,-6.719999999999999
1913,CUST_00884,2022-01-24,new,0.0,54.67,54.67
1914,CUST_00884,2024-01-01,expansion,54.67,63.72,9.049999999999997
1915,CUST_00884,2024-09-01,expansion,63.72,73.63,9.909999999999997
1916,CUST_00885,2024-12-09,new,0.0,258.32,258.32
1917,CUST_00886,2024-12-03,new,0.0,141.91,141.91
1918,CUST_00886,2024-12-01,expansion,141.91,183.73,41.81999999999999
1919,CUST_00887,2023-12-22,new,0.0,106.66,106.66
1920,CUST_00887,2024-07-01,contraction,106.66,87.49,-19.17
1921,CUST_00888,2022-01-07,new,0.0,149.47,149.47
1922,CUST_00888,2022-09-01,churn,149.47,0.0,-149.47
1923,CUST_00889,2022-04-22,new,0.0,135.66,135.66
1924,CUST_00889,2023-12-01,churn,135.66,0.0,-135.66
1925,CUST_00890,2024-03-13,new,0.0,2528.56,2528.56
1926,CUST_00890,2024-09-01,churn,2528.56,0.0,-2528.56
1927,CUST_00891,2022-12-16,new,0.0,277.04,277.04
1928,CUST_00891,2024-06-01,expansion,277.04,346.19,69.14999999999998
1929,CUST_00891,2024-07-01,expansion,346.19,457.24,111.05000000000001
1930,CUST_00891,2024-08-01,contraction,457.24,366.8,-90.44
1931,CUST_00892,2022-04-25,new,0.0,62.64,62.64
1932,CUST_00892,2022-09-01,churn,62.64,0.0,-62.64
1933,CUST_00893,2024-02-06,new,0.0,114.76,114.76
1934,CUST_00893,2024-07-01,churn,114.76,0.0,-114.76
1935,CUST_00894,2023-02-07,new,0.0,93.82,93.82
1936,CUST_00894,2024-05-01,contraction,93.82,82.52,-11.299999999999997
1937,CUST_00894,2024-06-01,expansion,82.52,105.41,22.89
1938,CUST_00894,2024-12-01,contraction,105.41,85.16,-20.25
1939,CUST_00895,2024-10-17,new,0.0,73.55,73.55
1940,CUST_00896,2024-10-24,new,0.0,127.27,127.27
1941,CUST_00896,2024-10-24,churn,127.27,0.0,-127.27
1942,CUST_00897,2023-02-03,new,0.0,252.58,252.58
1943,CUST_00897,2023-11-01,contraction,252.58,217.55,-35.03
1944,CUST_00897,2024-07-01,expansion,217.55,259.93,42.379999999999995
1945,CUST_00898,2023-03-18,new,0.0,146.06,146.06
1946,CUST_00899,2022-08-07,new,0.0,435.26,435.26
1947,CUST_00899,2023-05-01,contraction,435.26,411.58,-23.680000000000007
1948,CUST_00899,2024-11-01,contraction,411.58,360.23,-51.349999999999966
1949,CUST_00900,2024-02-06,new,0.0,87.84,87.84
1950,CUST_00900,2024-02-06,churn,87.84,0.0,-87.84
1951,CUST_00901,2022-11-26,new,0.0,458.52,458.52
1952,CUST_00901,2024-01-01,expansion,458.52,600.61,142.09000000000003
1953,CUST_00901,2024-03-01,churn,600.61,0.0,-600.61
1954,CUST_00902,2024-01-10,new,0.0,125.7,125.7
1955,CUST_00902,2024-03-01,expansion,125.7,161.66,35.959999999999994
1956,CUST_00903,2024-09-27,new,0.0,73.58,73.58
1957,CUST_00903,2024-09-01,expansion,73.58,87.21,13.629999999999995
1958,CUST_00904,2023-12-07,new,0.0,112.82,112.82
1959,CUST_00904,2024-08-01,expansion,112.82,138.88,26.060000000000002
1960,CUST_00905,2022-02-16,new,0.0,331.37,331.37
1961,CUST_00905,2024-01-01,expansion,331.37,469.84,138.46999999999997
1962,CUST_00905,2024-04-01,expansion,469.84,635.68,165.83999999999997
1963,CUST_00906,2023-11-13,new,0.0,240.53,240.53
1964,CUST_00907,2024-01-01,new,0.0,60.21,60.21
1965,CUST_00907,2024-08-01,expansion,60.21,79.88,19.669999999999995
1966,CUST_00907,2024-11-01,expansion,79.88,98.24,18.36
1967,CUST_00908,2023-03-02,new,0.0,220.14,220.14
1968,CUST_00909,2022-12-10,new,0.0,131.79,131.79
1969,CUST_00909,2024-04-01,expansion,131.79,166.59,34.80000000000001
1970,CUST_00910,2024-05-10,new,0.0,113.41,113.41
1971,CUST_00910,2024-06-01,contraction,113.41,94.07,-19.340000000000003
1972,CUST_00910,2024-06-01,churn,94.07,0.0,-94.07
1973,CUST_00911,2023-01-17,new,0.0,1779.75,1779.75
1974,CUST_00911,2023-01-01,contraction,1779.75,1648.65,-131.0999999999999
1975,CUST_00911,2024-05-01,churn,1648.65,0.0,-1648.65
1976,CUST_00912,2024-11-24,new,0.0,59.67,59.67
1977,CUST_00913,2022-01-23,new,0.0,131.18,131.18
1978,CUST_00913,2022-08-01,contraction,131.18,120.05,-11.13000000000001
1979,CUST_00913,2024-06-01,expansion,120.05,159.25,39.2
1980,CUST_00913,2024-10-01,churn,159.25,0.0,-159.25
1981,CUST_00914,2022-06-21,new,0.0,140.37,140.37
1982,CUST_00914,2024-09-01,expansion,140.37,188.94,48.56999999999999
1983,CUST_00915,2022-05-21,new,0.0,74.74,74.74
1984,CUST_00915,2023-06-01,churn,74.74,0.0,-74.74
1985,CUST_00916,2022-03-06,new,0.0,58.71,58.71
1986,CUST_00916,2023-01-01,churn,58.71,0.0,-58.71
1987,CUST_00917,2024-01-04,new,0.0,319.57,319.57
1988,CUST_00918,2023-01-18,new,0.0,108.91,108.91
1989,CUST_00919,2022-06-08,new,0.0,241.77,241.77
1990,CUST_00919,2024-01-01,churn,241.77,0.0,-241.77
1991,CUST_00920,2023-02-18,new,0.0,102.44,102.44
1992,CUST_00920,2023-10-01,contraction,102.44,82.35,-20.090000000000003
1993,CUST_00921,2024-05-23,new,0.0,115.39,115.39
1994,CUST_00922,2022-10-24,new,0.0,74.57,74.57
1995,CUST_00922,2022-12-01,churn,74.57,0.0,-74.57
1996,CUST_00923,2024-10-21,new,0.0,137.09,137.09
1997,CUST_00924,2022-06-24,new,0.0,297.74,297.74
1998,CUST_00924,2022-12-01,contraction,297.74,245.9,-51.84
1999,CUST_00924,2023-04-01,contraction,245.9,230.02,-15.879999999999995
2000,CUST_00925,2023-01-23,new,0.0,85.62,85.62
2001,CUST_00925,2024-10-01,churn,85.62,0.0,-85.62
2002,CUST_00926,2022-09-11,new,0.0,63.61,63.61
2003,CUST_00926,2023-02-01,churn,63.61,0.0,-63.61
2004,CUST_00927,2024-02-08,new,0.0,110.27,110.27
2005,CUST_00927,2024-05-01,expansion,110.27,137.53,27.260000000000005
2006,CUST_00927,2024-08-01,churn,137.53,0.0,-137.53
2007,CUST_00928,2024-05-12,new,0.0,52.69,52.69
2008,CUST_00928,2024-06-01,expansion,52.69,66.6,13.909999999999997
2009,CUST_00928,2024-06-01,churn,66.6,0.0,-66.6
2010,CUST_00929,2024-03-03,new,0.0,455.64,455.64
2011,CUST_00929,2024-05-01,expansion,455.64,652.2,196.56000000000006
2012,CUST_00930,2023-02-24,new,0.0,1996.55,1996.55
2013,CUST_00931,2023-03-22,new,0.0,443.97,443.97
2014,CUST_00931,2024-11-01,expansion,443.97,605.76,161.78999999999996
2015,CUST_00932,2024-12-27,new,0.0,122.32,122.32
2016,CUST_00933,2024-01-12,new,0.0,56.23,56.23
2017,CUST_00933,2024-03-01,churn,56.23,0.0,-56.23
2018,CUST_00934,2024-03-03,new,0.0,88.68,88.68
2019,CUST_00935,2024-04-13,new,0.0,102.54,102.54
2020,CUST_00936,2022-12-21,new,0.0,87.97,87.97
2021,CUST_00936,2024-03-01,churn,87.97,0.0,-87.97
2022,CUST_00937,2023-11-25,new,0.0,122.98,122.98
2023,CUST_00937,2023-12-01,churn,122.98,0.0,-122.98
2024,CUST_00938,2022-02-26,new,0.0,456.05,456.05
2025,CUST_00938,2023-01-01,churn,456.05,0.0,-456.05
2026,CUST_00939,2024-02-23,new,0.0,362.4,362.4
2027,CUST_00939,2024-09-01,expansion,362.4,454.69,92.29000000000002
2028,CUST_00939,2024-12-01,expansion,454.69,541.53,86.83999999999997
2029,CUST_00940,2023-02-21,new,0.0,2224.95,2224.95
2030,CUST_00940,2023-02-01,contraction,2224.95,1997.26,-227.68999999999983
2031,CUST_00940,2023-10-01,contraction,1997.26,1790.41,-206.8499999999999
2032,CUST_00941,2022-11-17,new,0.0,378.22,378.22
2033,CUST_00941,2024-10-01,expansion,378.22,500.92,122.69999999999999
2034,CUST_00941,2024-12-01,expansion,500.92,589.37,88.44999999999999
2035,CUST_00942,2023-10-04,new,0.0,149.88,149.88
2036,CUST_00942,2024-10-01,expansion,149.88,194.97,45.09
2037,CUST_00943,2023-11-08,new,0.0,89.23,89.23
2038,CUST_00943,2024-01-01,expansion,89.23,122.64,33.41
2039,CUST_00943,2024-11-01,expansion,122.64,145.95,23.309999999999988
2040,CUST_00944,2023-02-06,new,0.0,2054.54,2054.54
2041,CUST_00945,2023-12-25,new,0.0,144.43,144.43
2042,CUST_00945,2024-07-01,expansion,144.43,177.45,33.01999999999998
2043,CUST_00946,2022-01-23,new,0.0,54.81,54.81
2044,CUST_00946,2022-03-01,contraction,54.81,49.85,-4.960000000000001
2045,CUST_00947,2024-01-23,new,0.0,69.14,69.14
2046,CUST_00947,2024-10-01,expansion,69.14,83.85,14.709999999999994
2047,CUST_00948,2023-11-26,new,0.0,122.2,122.2
2048,CUST_00949,2023-01-08,new,0.0,2450.57,2450.57
2049,CUST_00950,2024-10-06,new,0.0,220.74,220.74
2050,CUST_00951,2023-03-08,new,0.0,65.44,65.44
2051,CUST_00951,2024-04-01,expansion,65.44,76.95,11.510000000000005
2052,CUST_00951,2024-09-01,expansion,76.95,95.24,18.289999999999992
2053,CUST_00951,2024-11-01,expansion,95.24,112.99,17.75
2054,CUST_00952,2024-07-22,new,0.0,360.5,360.5
2055,CUST_00953,2022-12-23,new,0.0,89.82,89.82
2056,CUST_00953,2023-08-01,churn,89.82,0.0,-89.82
2057,CUST_00954,2023-05-13,new,0.0,75.17,75.17
2058,CUST_00954,2023-10-01,churn,75.17,0.0,-75.17
2059,CUST_00955,2023-03-24,new,0.0,2320.78,2320.78
2060,CUST_00956,2023-03-12,new,0.0,2056.7,2056.7
2061,CUST_00957,2022-02-17,new,0.0,836.51,836.51
2062,CUST_00958,2024-08-23,new,0.0,283.61,283.61
2063,CUST_00959,2023-11-11,new,0.0,455.28,455.28
2064,CUST_00960,2022-01-20,new,0.0,233.97,233.97
2065,CUST_00960,2023-04-01,churn,233.97,0.0,-233.97
2066,CUST_00961,2022-07-08,new,0.0,464.35,464.35
2067,CUST_00961,2024-04-01,expansion,464.35,629.47,165.12
2068,CUST_00961,2024-12-01,expansion,629.47,832.47,203.0
2069,CUST_00962,2024-08-10,new,0.0,123.96,123.96
2070,CUST_00963,2023-02-07,new,0.0,263.09,263.09
2071,CUST_00963,2024-07-01,churn,263.09,0.0,-263.09
2072,CUST_00964,2023-11-05,new,0.0,142.4,142.4
2073,CUST_00964,2024-11-01,expansion,142.4,190.92,48.51999999999998
2074,CUST_00965,2022-02-01,new,0.0,147.46,147.46
2075,CUST_00965,2023-09-01,churn,147.46,0.0,-147.46
2076,CUST_00966,2022-10-05,new,0.0,125.23,125.23
2077,CUST_00967,2023-12-17,new,0.0,145.77,145.77
2078,CUST_00967,2024-01-01,contraction,145.77,129.2,-16.57000000000002
2079,CUST_00967,2024-02-01,expansion,129.2,181.91,52.71000000000001
2080,CUST_00967,2024-06-01,expansion,181.91,213.7,31.789999999999992
2081,CUST_00967,2024-09-01,churn,213.7,0.0,-213.7
2082,CUST_00968,2023-02-03,new,0.0,126.55,126.55
2083,CUST_00968,2024-03-01,contraction,126.55,104.4,-22.14999999999999
2084,CUST_00968,2024-06-01,contraction,104.4,94.98,-9.420000000000002
2085,CUST_00969,2024-12-09,new,0.0,97.74,97.74
2086,CUST_00970,2022-01-12,new,0.0,288.91,288.91
2087,CUST_00970,2023-03-01,churn,288.91,0.0,-288.91
2088,CUST_00971,2024-01-05,new,0.0,2794.0,2794.0
2089,CUST_00971,2024-04-01,churn,2794.0,0.0,-2794.0
2090,CUST_00972,2022-02-25,new,0.0,65.59,65.59
2091,CUST_00972,2023-05-01,contraction,65.59,58.17,-7.420000000000002
2092,CUST_00972,2024-06-01,expansion,58.17,76.57,18.39999999999999
2093,CUST_00972,2024-12-01,expansion,76.57,100.7,24.13000000000001
2094,CUST_00973,2023-01-16,new,0.0,96.51,96.51
2095,CUST_00973,2023-05-01,contraction,96.51,77.83,-18.680000000000007
2096,CUST_00973,2024-04-01,expansion,77.83,111.58,33.75
2097,CUST_00973,2024-06-01,contraction,111.58,105.74,-5.840000000000003
2098,CUST_00974,2024-05-03,new,0.0,108.94,108.94
2099,CUST_00974,2024-07-01,expansion,108.94,153.58,44.640000000000015
2100,CUST_00975,2022-12-20,new,0.0,346.68,346.68
2101,CUST_00975,2023-11-01,contraction,346.68,321.66,-25.019999999999982
2102,CUST_00975,2024-07-01,expansion,321.66,416.53,94.86999999999995
2103,CUST_00975,2024-08-01,expansion,416.53,563.52,146.99
2104,CUST_00976,2022-12-06,new,0.0,133.78,133.78
2105,CUST_00976,2023-11-01,contraction,133.78,108.49,-25.290000000000006
2106,CUST_00976,2024-03-01,churn,108.49,0.0,-108.49
2107,CUST_00977,2022-11-12,new,0.0,138.43,138.43
2108,CUST_00977,2023-04-01,churn,138.43,0.0,-138.43
2109,CUST_00978,2024-12-08,new,0.0,353.81,353.81
2110,CUST_00979,2023-02-27,new,0.0,131.21,131.21
2111,CUST_00979,2023-07-01,churn,131.21,0.0,-131.21
2112,CUST_00980,2023-03-21,new,0.0,134.37,134.37
2113,CUST_00980,2024-11-01,expansion,134.37,190.19,55.81999999999999
2114,CUST_00981,2022-10-11,new,0.0,2447.31,2447.31
2115,CUST_00982,2024-12-02,new,0.0,83.93,83.93
2116,CUST_00983,2024-10-22,new,0.0,276.56,276.56
2117,CUST_00983,2024-12-01,expansion,276.56,354.48,77.92000000000002
2118,CUST_00984,2023-06-27,new,0.0,136.99,136.99
2119,CUST_00985,2024-11-27,new,0.0,76.97,76.97
2120,CUST_00986,2023-03-22,new,0.0,248.1,248.1
2121,CUST_00986,2024-07-01,expansion,248.1,296.61,48.51000000000002
2122,CUST_00986,2024-07-01,churn,296.61,0.0,-296.61
2123,CUST_00987,2024-06-20,new,0.0,92.9,92.9
2124,CUST_00988,2023-12-13,new,0.0,237.23,237.23
2125,CUST_00988,2024-02-01,expansion,237.23,301.85,64.62000000000003
2126,CUST_00988,2024-11-01,expansion,301.85,369.3,67.44999999999999
2127,CUST_00988,2024-11-01,churn,369.3,0.0,-369.3
2128,CUST_00989,2024-09-05,new,0.0,343.39,343.39
2129,CUST_00990,2022-02-12,new,0.0,264.92,264.92
2130,CUST_00990,2024-02-01,expansion,264.92,349.86,84.94
2131,CUST_00990,2024-03-01,contraction,349.86,297.24,-52.620000000000005
2132,CUST_00991,2023-04-04,new,0.0,76.09,76.09
2133,CUST_00991,2023-06-01,churn,76.09,0.0,-76.09
2134,CUST_00992,2023-03-17,new,0.0,54.58,54.58
2135,CUST_00992,2023-06-01,contraction,54.58,44.27,-10.309999999999995
2136,CUST_00992,2024-02-01,expansion,44.27,59.08,14.809999999999995
2137,CUST_00992,2024-05-01,churn,59.08,0.0,-59.08
2138,CUST_00993,2023-11-04,new,0.0,60.67,60.67
2139,CUST_00993,2024-05-01,expansion,60.67,71.42,10.75
2140,CUST_00994,2024-03-02,new,0.0,146.44,146.44
2141,CUST_00994,2024-08-01,expansion,146.44,168.91,22.47
2142,CUST_00995,2023-03-04,new,0.0,2444.9,2444.9
2143,CUST_00996,2023-02-04,new,0.0,400.62,400.62
2144,CUST_00996,2024-01-01,expansion,400.62,553.08,152.46000000000004
2145,CUST_00996,2024-05-01,expansion,553.08,744.76,191.67999999999995
2146,CUST_00997,2022-08-09,new,0.0,124.9,124.9
2147,CUST_00997,2023-02-01,churn,124.9,0.0,-124.9
2148,CUST_00998,2024-04-06,new,0.0,109.2,109.2
2149,CUST_00998,2024-09-01,churn,109.2,0.0,-109.2
2150,CUST_00999,2022-01-05,new,0.0,61.54,61.54
2151,CUST_00999,2024-05-01,expansion,61.54,82.53,20.990000000000002
2152,CUST_01000,2023-03-27,new,0.0,63.46,63.46
2153,CUST_01000,2023-08-01,contraction,63.46,57.74,-5.719999999999999
2154,CUST_01000,2024-05-01,contraction,57.74,50.05,-7.690000000000005
2155,CUST_01000,2024-07-01,expansion,50.05,59.06,9.010000000000005
2156,CUST_01001,2023-10-12,new,0.0,395.25,395.25
2157,CUST_01001,2024-09-01,expansion,395.25,566.31,171.05999999999995
2158,CUST_01002,2022-03-07,new,0.0,143.61,143.61
2159,CUST_01002,2024-12-01,expansion,143.61,168.07,24.45999999999998
2160,CUST_01003,2022-10-18,new,0.0,92.03,92.03
