customer_id,company_name,industry,employee_size,signup_date,sales_rep,acquisition_channel,country,lifetime_value
CUST_01142,Vertex Cloud,EdTech,51-200,2024-10-05,Rep_7,Paid Search,UK,223571.25
CUST_01143,Nova Labs,SaaS,1-10,2022-12-24,Rep_8,LinkedIn Ads,USA,284781.25
CUST_01144,Nova Solutions,EdTech,11-50,2024-10-07,Rep_11,Organic,UK,4510.0
CUST_01145,Nimbus AI,Manufacturing,1-10,2023-03-11,Rep_15,Paid Search,USA,1666.67
CUST_01146,Orion Systems,SaaS,11-50,2024-07-16,Rep_6,LinkedIn Ads,USA,2411.0
CUST_01147,Orion Analytics,Finance,11-50,2024-11-15,Rep_9,Partner,USA,2433.33
CUST_01148,Nimbus Software,Finance,11-50,2022-01-20,Rep_9,Referral,USA,11111.11
CUST_01149,Vertex Cloud,Manufacturing,1-10,2024-01-23,Rep_14,Partner,India,161442.5
CUST_01150,Quantum Systems,Manufacturing,1-10,2023-09-27,Rep_1,LinkedIn Ads,Canada,1666.67
CUST_01151,Orion Systems,SaaS,11-50,2023-02-01,Rep_3,LinkedIn Ads,USA,2630.33
CUST_01152,Nova AI,EdTech,1-10,2023-12-24,Rep_13,LinkedIn Ads,Canada,2709.67
CUST_01153,Zenith AI,Healthcare,1000+,2024-01-17,Rep_3,Paid Search,UK,2042.67
CUST_01154,Apex Analytics,Retail,51-200,2023-11-11,Rep_8,Paid Search,Australia,3925.0
CUST_01155,Orion Cloud,EdTech,1-10,2024-01-03,Rep_1,Referral,India,25622.22
CUST_01156,Summit Labs,Healthcare,1-10,2024-12-20,Rep_11,Organic,UK,2578.0
CUST_01157,Orion Analytics,EdTech,201-1000,2022-10-12,Rep_3,LinkedIn Ads,USA,14664.44
CUST_01158,Helix Analytics,Retail,51-200,2023-09-04,Rep_1,LinkedIn Ads,USA,11111.11
CUST_01159,Vertex Systems,Finance,1-10,2024-12-27,Rep_6,Paid Search,Australia,2858.67
CUST_01160,Summit Technologies,Retail,1-10,2023-12-25,Rep_4,Partner,Australia,6013.33
CUST_01161,Quantum Solutions,Finance,1-10,2024-01-03,Rep_15,Paid Search,USA,5236.67
CUST_01162,Orion Cloud,Finance,11-50,2024-10-23,Rep_13,Paid Search,India,4741.67
CUST_01163,Summit Software,Healthcare,1-10,2022-11-13,Rep_9,Paid Search,USA,19567.22
CUST_01164,Nova Technologies,SaaS,11-50,2023-03-10,Rep_4,Partner,Australia,3811.33
CUST_01165,Vertex AI,Finance,1-10,2022-07-17,Rep_4,Organic,India,2667.33
CUST_01166,Quantum Cloud,EdTech,201-1000,2024-04-25,Rep_10,Paid Search,UK,13128.33
CUST_01167,Zenith Cloud,Healthcare,1-10,2022-03-21,Rep_4,Organic,USA,1666.67
CUST_01168,Apex Software,SaaS,11-50,2022-01-13,Rep_8,Paid Search,Germany,210255.0
CUST_01169,Nimbus AI,EdTech,11-50,2023-01-01,Rep_7,Paid Search,Germany,17154.44
CUST_01170,Zenith Solutions,Healthcare,201-1000,2023-11-17,Rep_13,Partner,India,7134.33
CUST_01171,Orion Systems,Healthcare,11-50,2024-01-22,Rep_10,Paid Search,India,100000.0
CUST_01172,Apex AI,Finance,1-10,2022-03-17,Rep_8,Paid Search,USA,100000.0
CUST_01173,Vertex Technologies,EdTech,11-50,2022-02-15,Rep_3,Partner,USA,3604.33
CUST_01174,Pulse Solutions,Manufacturing,51-200,2023-05-23,Rep_6,Paid Search,UK,100000.0
CUST_01175,Helix Software,Healthcare,51-200,2023-02-10,Rep_6,Paid Search,India,1666.67
CUST_01176,Vertex AI,EdTech,1-10,2023-10-27,Rep_9,Paid Search,USA,5916.0
CUST_01177,Vertex Software,SaaS,51-200,2022-11-19,Rep_12,Paid Search,USA,37296.11
CUST_01178,Helix Software,Finance,1-10,2024-01-14,Rep_15,Partner,USA,1666.67
CUST_01179,Orion Software,Finance,11-50,2023-12-12,Rep_5,Paid Search,India,2479.67
CUST_01180,Helix Labs,Healthcare,51-200,2023-10-05,Rep_14,Paid Search,UK,4165.33
CUST_01181,Orion Software,Retail,11-50,2022-12-08,Rep_7,Paid Search,Germany,1666.67
CUST_01182,Zenith AI,Retail,1-10,2022-10-13,Rep_10,Paid Search,Australia,1666.67
CUST_01183,Orion Labs,EdTech,1-10,2023-12-09,Rep_12,Paid Search,India,4270.67
CUST_01184,Orion Systems,Healthcare,1-10,2023-07-09,Rep_2,Partner,India,1666.67
CUST_01185,Zenith AI,Healthcare,51-200,2024-02-01,Rep_1,Referral,India,1666.67
CUST_01186,Apex Cloud,Manufacturing,51-200,2024-11-08,Rep_11,Organic,USA,23245.0
CUST_01187,Summit Technologies,SaaS,11-50,2023-01-13,Rep_13,LinkedIn Ads,Germany,1666.67
CUST_01188,Helix Labs,Retail,11-50,2023-01-23,Rep_1,Paid Search,USA,11111.11
CUST_01189,Zenith Software,Finance,1-10,2024-12-11,Rep_7,Organic,Germany,1893.0
CUST_01190,Pulse Solutions,Manufacturing,51-200,2023-05-20,Rep_7,Partner,Canada,110787.5
CUST_01191,Summit Analytics,EdTech,11-50,2023-03-18,Rep_1,Partner,Germany,288468.75
CUST_01192,Summit Solutions,EdTech,1-10,2022-01-07,Rep_7,LinkedIn Ads,USA,1666.67
CUST_01193,Nimbus Solutions,SaaS,1-10,2023-05-23,Rep_15,LinkedIn Ads,Australia,3402.0
CUST_01194,Nimbus Solutions,Retail,1-10,2024-03-14,Rep_10,Partner,USA,4650.0
CUST_01195,Nimbus Software,EdTech,201-1000,2022-03-09,Rep_1,LinkedIn Ads,UK,1666.67
CUST_01196,Pulse Solutions,Finance,11-50,2022-12-08,Rep_8,Paid Search,USA,1666.67
CUST_01197,Vertex Software,EdTech,1000+,2022-12-27,Rep_4,Partner,Canada,1666.67
CUST_01198,Vertex Analytics,Healthcare,11-50,2022-03-05,Rep_1,LinkedIn Ads,USA,1666.67
CUST_01199,Summit Software,EdTech,1-10,2022-06-04,Rep_6,Organic,UK,11111.11
CUST_01200,Nimbus Software,Healthcare,201-1000,2024-12-15,Rep_11,LinkedIn Ads,USA,3020.67
CUST_01201,Zenith Analytics,Retail,1-10,2024-11-16,Rep_7,Paid Search,Australia,2247.0
CUST_01202,Nimbus AI,Healthcare,51-200,2024-12-14,Rep_10,Paid Search,Germany,3164.33
CUST_01203,Vertex AI,Retail,201-1000,2024-08-17,Rep_15,Paid Search,Germany,2548.33
CUST_01204,Apex Labs,SaaS,201-1000,2024-06-20,Rep_4,Partner,Germany,1666.67
CUST_01205,Nova Solutions,Finance,201-1000,2022-12-02,Rep_7,Paid Search,USA,11111.11
CUST_01206,Orion AI,EdTech,11-50,2022-04-20,Rep_6,Referral,USA,15442.22
CUST_01207,Pulse AI,Finance,51-200,2022-06-18,Rep_13,LinkedIn Ads,Canada,1666.67
CUST_01208,Zenith Analytics,SaaS,51-200,2023-12-05,Rep_3,LinkedIn Ads,Australia,11111.11
CUST_01209,Orion AI,Healthcare,11-50,2024-01-15,Rep_4,Organic,India,11111.11
CUST_01210,Apex Solutions,EdTech,51-200,2023-02-13,Rep_7,Paid Search,Germany,5851.67
CUST_01211,Pulse Systems,Finance,201-1000,2024-12-26,Rep_9,Partner,USA,111018.75
CUST_01212,Zenith AI,Healthcare,11-50,2023-03-04,Rep_14,LinkedIn Ads,Canada,301655.0
CUST_01213,Helix AI,Finance,201-1000,2023-11-26,Rep_7,LinkedIn Ads,Australia,23228.33
CUST_01214,Nova Cloud,Retail,11-50,2023-10-12,Rep_7,LinkedIn Ads,USA,3032.33
CUST_01215,Summit Software,EdTech,201-1000,2024-03-07,Rep_7,LinkedIn Ads,USA,20488.89
CUST_01216,Quantum Technologies,EdTech,11-50,2023-08-05,Rep_5,Partner,Australia,1666.67
CUST_01217,Helix Technologies,SaaS,1-10,2023-11-23,Rep_15,Paid Search,India,9629.0
CUST_01218,Pulse Labs,Finance,51-200,2023-06-12,Rep_6,Paid Search,Australia,148768.75
CUST_01219,Quantum Cloud,Retail,51-200,2023-10-18,Rep_9,LinkedIn Ads,India,287768.75
CUST_01220,Pulse Labs,Finance,1-10,2023-10-16,Rep_12,Paid Search,Canada,100000.0
CUST_01221,Zenith Labs,EdTech,11-50,2024-04-13,Rep_9,LinkedIn Ads,UK,27757.78
CUST_01222,Orion Technologies,EdTech,11-50,2022-03-07,Rep_5,Paid Search,India,2879.0
CUST_01223,Nimbus AI,Finance,51-200,2024-04-23,Rep_12,Partner,India,13424.44
CUST_01224,Orion Technologies,EdTech,1-10,2022-10-03,Rep_10,Referral,Canada,1666.67
CUST_01225,Zenith Technologies,SaaS,11-50,2024-02-15,Rep_9,Organic,USA,22194.44
CUST_01226,Orion Labs,EdTech,1-10,2023-03-12,Rep_12,Partner,USA,1666.67
CUST_01227,Nova Solutions,EdTech,51-200,2024-11-16,Rep_1,Partner,USA,2475.0
CUST_01228,Helix Labs,Finance,11-50,2024-12-01,Rep_12,Paid Search,Germany,342842.5
CUST_01229,Zenith Analytics,Retail,1-10,2022-01-01,Rep_9,Paid Search,India,3615.0
CUST_01230,Helix Labs,EdTech,201-1000,2024-02-03,Rep_13,Paid Search,Canada,6636.33
CUST_01231,Nimbus Solutions,EdTech,1000+,2022-11-19,Rep_6,LinkedIn Ads,UK,11111.11
CUST_01232,Nova Software,Manufacturing,51-200,2024-08-02,Rep_10,Paid Search,USA,100000.0
CUST_01233,Nova AI,Manufacturing,201-1000,2024-03-05,Rep_15,Partner,USA,100000.0
CUST_01234,Apex Systems,SaaS,51-200,2024-10-08,Rep_1,Referral,USA,4297.0
CUST_01235,Vertex Technologies,Finance,201-1000,2023-10-08,Rep_12,LinkedIn Ads,Canada,3540.67
CUST_01236,Zenith Labs,Finance,51-200,2023-11-01,Rep_3,Organic,Germany,4045.0
CUST_01237,Apex Cloud,Retail,11-50,2023-02-12,Rep_14,LinkedIn Ads,USA,41767.78
CUST_01238,Orion Solutions,Manufacturing,1-10,2024-02-17,Rep_4,Paid Search,India,5398.67
CUST_01239,Zenith Analytics,Healthcare,1-10,2024-01-24,Rep_4,Paid Search,India,4286.33
CUST_01240,Pulse Systems,Retail,11-50,2023-04-27,Rep_1,Paid Search,USA,11111.11
CUST_01241,Summit AI,EdTech,11-50,2024-03-22,Rep_12,Partner,USA,21997.22
CUST_01242,Quantum Cloud,Retail,51-200,2023-01-16,Rep_15,Organic,Australia,1666.67
CUST_01243,Summit Systems,Manufacturing,1-10,2024-10-23,Rep_13,LinkedIn Ads,Germany,2773.33
CUST_01244,Zenith Labs,Manufacturing,51-200,2023-03-12,Rep_11,Paid Search,India,6211.67
CUST_01245,Pulse Labs,Manufacturing,51-200,2024-10-07,Rep_8,Organic,India,23946.67
CUST_01246,Quantum Software,SaaS,11-50,2024-01-18,Rep_6,LinkedIn Ads,India,19360.0
CUST_01247,Summit Software,Healthcare,51-200,2024-12-04,Rep_6,Partner,Germany,3270.67
CUST_01248,Summit Cloud,Manufacturing,1000+,2024-03-11,Rep_13,Organic,UK,201775.0
CUST_01249,Helix Labs,Healthcare,51-200,2023-11-02,Rep_14,LinkedIn Ads,UK,11111.11
CUST_01250,Orion Cloud,SaaS,1-10,2022-01-01,Rep_6,LinkedIn Ads,India,11111.11
CUST_01251,Summit Cloud,Manufacturing,1000+,2023-11-27,Rep_15,Paid Search,USA,11111.11
CUST_01252,Quantum Systems,Retail,51-200,2023-12-05,Rep_6,Paid Search,USA,5689.0
CUST_01253,Apex Software,Manufacturing,51-200,2022-05-25,Rep_6,Paid Search,Germany,1666.67
CUST_01254,Zenith Systems,Healthcare,1-10,2023-12-04,Rep_1,Paid Search,Canada,21256.11
CUST_01255,Summit Technologies,SaaS,51-200,2022-11-22,Rep_6,Organic,USA,11111.11
CUST_01256,Quantum Software,Healthcare,11-50,2024-01-25,Rep_8,LinkedIn Ads,Germany,100000.0
CUST_01257,Orion Labs,EdTech,1-10,2023-05-11,Rep_8,Paid Search,Australia,1666.67
CUST_01258,Quantum Analytics,EdTech,201-1000,2024-02-26,Rep_14,LinkedIn Ads,Australia,113230.0
CUST_01259,Vertex Analytics,EdTech,51-200,2022-01-01,Rep_3,Paid Search,USA,1666.67
CUST_01260,Pulse Technologies,Finance,1-10,2023-03-07,Rep_8,Organic,India,1666.67
CUST_01261,Vertex Cloud,Retail,11-50,2022-12-23,Rep_3,Organic,India,276792.5
CUST_01262,Helix Systems,Manufacturing,11-50,2024-10-15,Rep_3,Paid Search,UK,21025.0
CUST_01263,Apex Technologies,SaaS,51-200,2023-03-17,Rep_2,Paid Search,USA,1666.67
CUST_01264,Quantum Analytics,SaaS,11-50,2023-11-03,Rep_5,Paid Search,Australia,1666.67
CUST_01265,Nimbus Systems,SaaS,51-200,2024-04-08,Rep_10,Paid Search,India,4277.0
CUST_01266,Apex Analytics,SaaS,51-200,2023-02-04,Rep_3,Paid Search,India,2600.67
CUST_01267,Apex Systems,Retail,11-50,2024-09-19,Rep_15,Partner,USA,3957.33
CUST_01268,Zenith Systems,Finance,1-10,2022-02-19,Rep_12,Partner,Australia,1666.67
CUST_01269,Summit Labs,SaaS,51-200,2022-03-19,Rep_13,LinkedIn Ads,UK,1666.67
CUST_01270,Helix Analytics,EdTech,11-50,2023-12-15,Rep_9,Paid Search,UK,1666.67
CUST_01271,Summit Software,Healthcare,11-50,2024-03-19,Rep_9,Referral,Germany,2502.67
CUST_01272,Summit Technologies,Retail,11-50,2024-12-05,Rep_8,Paid Search,Australia,159086.25
CUST_01273,Nova AI,EdTech,11-50,2022-01-11,Rep_12,Paid Search,Germany,11111.11
CUST_01274,Pulse Analytics,Retail,1000+,2023-02-11,Rep_10,Referral,Germany,1961.0
CUST_01275,Helix Software,Retail,1-10,2022-11-20,Rep_11,Partner,USA,1666.67
CUST_01276,Helix Systems,EdTech,11-50,2023-03-08,Rep_5,Partner,Germany,1666.67
CUST_01277,Zenith Solutions,Retail,1-10,2024-09-04,Rep_6,Referral,Canada,3207.67
CUST_01278,Orion AI,EdTech,51-200,2022-11-17,Rep_11,LinkedIn Ads,UK,192151.25
CUST_01279,Nova Technologies,Manufacturing,201-1000,2024-02-04,Rep_1,Partner,UK,2225.33
CUST_01280,Apex Technologies,Healthcare,51-200,2024-09-05,Rep_2,Partner,India,6359.33
CUST_01281,Nimbus Analytics,Finance,11-50,2022-07-20,Rep_1,Paid Search,Germany,5141.67
CUST_01282,Quantum Technologies,Manufacturing,11-50,2024-05-21,Rep_12,Paid Search,Germany,11111.11
CUST_01283,Helix Labs,Manufacturing,51-200,2022-03-26,Rep_4,Paid Search,Germany,5853.33
CUST_01284,Nova AI,Finance,11-50,2024-03-24,Rep_1,Paid Search,USA,100000.0
CUST_01285,Pulse Technologies,Healthcare,11-50,2024-01-05,Rep_1,Organic,USA,311692.5
CUST_01286,Nova Technologies,Healthcare,1-10,2024-11-12,Rep_7,Paid Search,USA,306760.0
CUST_01287,Summit Analytics,SaaS,51-200,2022-10-02,Rep_13,Paid Search,USA,1666.67
CUST_01288,Summit Software,SaaS,51-200,2023-01-11,Rep_7,Paid Search,India,1666.67
CUST_01289,Orion Software,Retail,201-1000,2023-06-08,Rep_14,Paid Search,Canada,100000.0
CUST_01290,Orion Technologies,Manufacturing,1-10,2024-05-19,Rep_2,Paid Search,India,19526.67
CUST_01291,Nimbus Technologies,Retail,1-10,2022-11-22,Rep_8,LinkedIn Ads,USA,1666.67
CUST_01292,Nova Cloud,Healthcare,201-1000,2023-02-15,Rep_1,LinkedIn Ads,Canada,100000.0
CUST_01293,Quantum Cloud,Finance,51-200,2022-03-15,Rep_11,LinkedIn Ads,India,100000.0
CUST_01294,Helix Labs,EdTech,51-200,2024-09-06,Rep_6,LinkedIn Ads,USA,4053.33
CUST_01295,Helix Technologies,Finance,11-50,2024-01-17,Rep_7,LinkedIn Ads,Australia,5285.67
CUST_01296,Helix Analytics,Finance,11-50,2023-11-02,Rep_11,Partner,Canada,11111.11
CUST_01297,Helix Technologies,EdTech,11-50,2022-03-01,Rep_9,Paid Search,USA,1666.67
CUST_01298,Vertex Solutions,Manufacturing,51-200,2024-01-06,Rep_8,Organic,UK,1666.67
CUST_01299,Orion AI,SaaS,51-200,2024-05-26,Rep_1,Paid Search,India,100000.0
CUST_01300,Orion Cloud,Healthcare,1-10,2023-05-06,Rep_1,Paid Search,USA,100000.0
CUST_01301,Zenith Solutions,Manufacturing,1000+,2023-12-25,Rep_14,Referral,India,3978.67
CUST_01302,Vertex Labs,SaaS,11-50,2023-02-21,Rep_5,Partner,UK,1666.67
CUST_01303,Apex Solutions,Finance,1-10,2023-03-03,Rep_6,Partner,Australia,11111.11
CUST_01304,Quantum Systems,EdTech,11-50,2023-10-17,Rep_15,LinkedIn Ads,Canada,1666.67
CUST_01305,Zenith Technologies,Retail,201-1000,2023-02-23,Rep_11,LinkedIn Ads,USA,11111.11
CUST_01306,Pulse Technologies,EdTech,11-50,2022-12-06,Rep_4,Partner,Germany,1666.67
CUST_01307,Apex Analytics,SaaS,1000+,2023-08-05,Rep_8,Referral,India,1666.67
CUST_01308,Vertex Analytics,Manufacturing,1-10,2022-02-21,Rep_8,LinkedIn Ads,USA,1666.67
CUST_01309,Nimbus Solutions,Retail,11-50,2024-07-18,Rep_2,LinkedIn Ads,Germany,100000.0
CUST_01310,Helix Systems,Manufacturing,1-10,2024-12-13,Rep_2,LinkedIn Ads,India,3775.33
CUST_01311,Nova Software,SaaS,51-200,2024-10-05,Rep_5,Paid Search,USA,3206.67
CUST_01312,Apex AI,Finance,1-10,2024-05-15,Rep_7,LinkedIn Ads,USA,2261.33
CUST_01313,Pulse Solutions,Manufacturing,1-10,2023-04-01,Rep_9,Paid Search,Australia,1666.67
CUST_01314,Helix Systems,Healthcare,51-200,2024-02-10,Rep_5,Organic,India,28608.89
CUST_01315,Nimbus Systems,Healthcare,11-50,2022-08-18,Rep_14,Paid Search,USA,11111.11
CUST_01316,Helix Solutions,Healthcare,1-10,2024-01-16,Rep_12,Referral,USA,15516.11
CUST_01317,Zenith Labs,SaaS,51-200,2022-10-26,Rep_15,Paid Search,Canada,100000.0
CUST_01318,Summit AI,Retail,11-50,2023-07-11,Rep_4,Partner,UK,11111.11
CUST_01319,Pulse Technologies,Retail,1000+,2024-11-16,Rep_6,Paid Search,Australia,22684.44
CUST_01320,Nimbus Systems,EdTech,11-50,2022-10-01,Rep_11,Referral,USA,1666.67
CUST_01321,Zenith Solutions,Retail,1-10,2023-06-20,Rep_10,Paid Search,Australia,7070.33
CUST_01322,Apex Systems,Healthcare,51-200,2023-02-27,Rep_13,Paid Search,India,18722.78
CUST_01323,Zenith Technologies,Retail,201-1000,2023-01-07,Rep_8,Paid Search,Australia,11111.11
CUST_01324,Pulse Technologies,EdTech,1-10,2022-03-12,Rep_10,Organic,Australia,100000.0
CUST_01325,Orion Solutions,Finance,1-10,2022-06-20,Rep_2,Partner,USA,3455.0
CUST_01326,Nimbus Technologies,SaaS,51-200,2024-08-06,Rep_12,Organic,USA,2131.33
CUST_01327,Orion Cloud,EdTech,1-10,2024-10-06,Rep_1,Paid Search,UK,29331.67
CUST_01328,Nova Solutions,EdTech,1000+,2023-10-20,Rep_14,Partner,USA,6066.67
CUST_01329,Orion Systems,Manufacturing,11-50,2022-10-02,Rep_11,LinkedIn Ads,UK,15537.22
CUST_01330,Apex Labs,EdTech,11-50,2023-01-10,Rep_7,Paid Search,India,1666.67
CUST_01331,Zenith Systems,Finance,11-50,2022-11-25,Rep_3,Paid Search,India,1666.67
CUST_01332,Apex AI,Manufacturing,11-50,2023-11-08,Rep_4,Paid Search,Germany,36058.89
CUST_01333,Nova Cloud,Retail,1-10,2022-02-23,Rep_11,LinkedIn Ads,Germany,20157.22
CUST_01334,Summit Technologies,Finance,1-10,2022-12-18,Rep_12,LinkedIn Ads,India,1666.67
CUST_01335,Pulse Technologies,EdTech,1-10,2022-01-08,Rep_14,LinkedIn Ads,Germany,1666.67
CUST_01336,Nova Cloud,Manufacturing,1-10,2023-02-09,Rep_9,Paid Search,UK,18027.78
CUST_01337,Quantum Cloud,Finance,1-10,2023-11-09,Rep_7,LinkedIn Ads,USA,1666.67
CUST_01338,Apex Software,EdTech,11-50,2023-10-17,Rep_1,Partner,UK,1748.67
CUST_01339,Orion Cloud,Healthcare,1-10,2023-11-15,Rep_6,Paid Search,USA,4107.0
CUST_01340,Vertex Systems,Manufacturing,11-50,2024-02-24,Rep_13,Organic,Canada,14438.33
CUST_01341,Helix Technologies,Manufacturing,11-50,2024-01-11,Rep_13,Paid Search,UK,3360.33
CUST_01342,Zenith Software,Finance,51-200,2024-05-15,Rep_14,Partner,USA,3739.67
CUST_01343,Helix Software,EdTech,51-200,2024-03-11,Rep_7,Paid Search,USA,1666.67
CUST_01344,Summit Technologies,Manufacturing,1000+,2024-05-06,Rep_2,Organic,Germany,5636.67
CUST_01345,Orion AI,EdTech,51-200,2023-02-06,Rep_15,Paid Search,USA,11111.11
CUST_01346,Vertex Analytics,Manufacturing,11-50,2024-02-24,Rep_8,Partner,USA,3417.33
CUST_01347,Pulse Solutions,Manufacturing,51-200,2023-10-18,Rep_2,Referral,USA,18830.56
CUST_01348,Helix Cloud,Healthcare,1-10,2022-09-15,Rep_10,LinkedIn Ads,Canada,100000.0
CUST_01349,Helix Software,Retail,1-10,2024-02-24,Rep_10,Referral,USA,3169.0
CUST_01350,Quantum Systems,SaaS,1-10,2023-10-06,Rep_13,Partner,Canada,100000.0
CUST_01351,Helix AI,Healthcare,11-50,2022-10-13,Rep_15,LinkedIn Ads,USA,209518.75
CUST_01352,Pulse Cloud,Retail,1-10,2023-11-13,Rep_3,Paid Search,UK,1666.67
CUST_01353,Zenith Software,EdTech,11-50,2024-11-02,Rep_3,Paid Search,India,2677.0
CUST_01354,Pulse Software,Healthcare,1-10,2024-03-22,Rep_10,Partner,USA,1666.67
CUST_01355,Quantum Cloud,EdTech,1-10,2022-10-06,Rep_11,Organic,UK,11111.11
CUST_01356,Zenith Analytics,Manufacturing,201-1000,2024-08-18,Rep_6,Partner,USA,3985.0
CUST_01357,Orion Software,Manufacturing,1-10,2024-11-06,Rep_5,Partner,UK,295097.5
CUST_01358,Pulse Technologies,EdTech,1-10,2023-05-20,Rep_1,LinkedIn Ads,UK,1666.67
CUST_01359,Orion Software,Manufacturing,1-10,2024-12-12,Rep_3,Partner,India,1755.33
CUST_01360,Summit Cloud,Retail,11-50,2022-02-07,Rep_14,Partner,Australia,11111.11
CUST_01361,Helix Labs,Retail,11-50,2022-12-10,Rep_11,Paid Search,India,138427.5
CUST_01362,Quantum Labs,Finance,1-10,2024-06-23,Rep_7,Partner,Canada,11442.22
CUST_01363,Zenith Cloud,Finance,201-1000,2023-12-24,Rep_5,LinkedIn Ads,USA,1666.67
CUST_01364,Summit Systems,Finance,11-50,2023-03-09,Rep_13,Organic,Germany,4594.33
CUST_01365,Zenith Labs,SaaS,51-200,2024-01-09,Rep_5,LinkedIn Ads,USA,39120.0
CUST_01366,Nova Cloud,SaaS,1-10,2022-11-25,Rep_9,LinkedIn Ads,Australia,27843.89
CUST_01367,Nova Technologies,Retail,11-50,2022-02-05,Rep_5,Paid Search,India,1752.0
CUST_01368,Summit Technologies,Retail,1-10,2023-04-06,Rep_6,Paid Search,India,1666.67
CUST_01369,Summit Solutions,EdTech,1-10,2024-12-17,Rep_14,Paid Search,Canada,2504.33
CUST_01370,Quantum Solutions,Manufacturing,1-10,2023-12-08,Rep_3,Paid Search,Germany,1666.67
CUST_01371,Nimbus Systems,SaaS,11-50,2023-01-02,Rep_12,Paid Search,USA,3919.0
CUST_01372,Zenith Analytics,SaaS,51-200,2024-08-03,Rep_5,LinkedIn Ads,USA,20164.44
CUST_01373,Nimbus Labs,SaaS,11-50,2024-11-10,Rep_9,Referral,USA,2619.0
CUST_01374,Orion Analytics,Retail,51-200,2023-11-09,Rep_11,Paid Search,UK,335807.5
CUST_01375,Summit Analytics,Healthcare,1-10,2022-09-21,Rep_7,Partner,Germany,4901.67
CUST_01376,Quantum Technologies,SaaS,11-50,2024-12-18,Rep_1,LinkedIn Ads,India,4201.0
CUST_01377,Helix Systems,EdTech,1-10,2023-11-02,Rep_4,LinkedIn Ads,India,100000.0
CUST_01378,Nova Software,Healthcare,1-10,2024-11-16,Rep_6,LinkedIn Ads,Canada,27287.22
CUST_01379,Quantum Analytics,Retail,1000+,2022-12-11,Rep_5,Paid Search,USA,1666.67
CUST_01380,Quantum Technologies,Healthcare,11-50,2022-03-06,Rep_2,LinkedIn Ads,Canada,1666.67
CUST_01381,Summit Systems,Retail,1-10,2024-05-01,Rep_11,Referral,Germany,8000.67
CUST_01382,Nova Technologies,Manufacturing,11-50,2023-02-05,Rep_4,Partner,UK,196611.25
CUST_01383,Vertex Analytics,Manufacturing,201-1000,2022-11-08,Rep_2,Partner,USA,1666.67
CUST_01384,Helix AI,EdTech,11-50,2024-05-10,Rep_8,Paid Search,USA,14526.67
CUST_01385,Apex Systems,Manufacturing,51-200,2023-05-25,Rep_1,LinkedIn Ads,Germany,4146.0
CUST_01386,Pulse AI,Retail,51-200,2023-05-04,Rep_8,Partner,India,7482.0
CUST_01387,Vertex Technologies,Healthcare,201-1000,2022-01-26,Rep_15,Paid Search,Australia,1666.67
CUST_01388,Summit Systems,EdTech,1-10,2023-12-24,Rep_4,LinkedIn Ads,USA,255921.25
CUST_01389,Nimbus AI,Manufacturing,1-10,2024-10-07,Rep_9,LinkedIn Ads,Canada,3389.67
CUST_01390,Summit Software,SaaS,51-200,2022-11-18,Rep_6,Partner,Germany,1666.67
CUST_01391,Nova Software,EdTech,51-200,2022-04-08,Rep_2,Partner,USA,1666.67
CUST_01392,Nova Analytics,Finance,11-50,2024-10-11,Rep_8,Paid Search,USA,3092.0
CUST_01393,Apex AI,Retail,51-200,2023-02-08,Rep_2,Paid Search,Germany,3849.67
CUST_01394,Nova Cloud,SaaS,11-50,2022-12-20,Rep_5,Paid Search,India,1666.67
CUST_01395,Nimbus Labs,Finance,11-50,2023-02-22,Rep_14,Paid Search,Germany,7796.33
CUST_01396,Zenith Cloud,Finance,1-10,2024-09-03,Rep_3,Partner,Canada,100000.0
CUST_01397,Summit Cloud,Healthcare,201-1000,2023-12-19,Rep_9,LinkedIn Ads,Australia,27044.44
CUST_01398,Summit Cloud,Healthcare,11-50,2023-11-17,Rep_10,Paid Search,UK,3777.33
CUST_01399,Apex Labs,EdTech,11-50,2023-01-19,Rep_10,Organic,UK,1666.67
CUST_01400,Nimbus Cloud,Retail,51-200,2024-03-24,Rep_3,Partner,UK,4370.0
CUST_01401,Zenith Cloud,Finance,11-50,2022-01-01,Rep_8,Paid Search,USA,1666.67
CUST_01402,Quantum Labs,EdTech,1-10,2022-12-05,Rep_15,LinkedIn Ads,USA,11111.11
CUST_01403,Zenith Labs,Healthcare,1-10,2024-02-03,Rep_15,Partner,India,1666.67
CUST_01404,Nimbus Analytics,Manufacturing,1-10,2022-03-01,Rep_6,Paid Search,India,1666.67
CUST_01405,Apex Cloud,SaaS,201-1000,2024-10-16,Rep_14,Partner,USA,118257.5
CUST_01406,Zenith Solutions,Healthcare,11-50,2023-03-27,Rep_11,LinkedIn Ads,UK,21148.89
CUST_01407,Summit Solutions,EdTech,11-50,2023-12-02,Rep_11,Organic,USA,1666.67
CUST_01408,Nimbus Software,Retail,11-50,2023-02-20,Rep_1,LinkedIn Ads,UK,4081.33
CUST_01409,Orion Labs,Finance,1-10,2024-01-22,Rep_9,Partner,USA,4219.67
CUST_01410,Nova Systems,Healthcare,11-50,2023-10-20,Rep_14,LinkedIn Ads,USA,100000.0
